492	尼克·卡萨维茨	瑞恩·高斯林|瑞秋·麦克亚当斯|吉娜·罗兰兹|詹姆斯·加纳|斯塔尔勒塔·杜波利斯|凯文·康诺利|希瑟·沃奎斯特|杰弗里·奈特|琼·艾伦|詹姆斯·麦斯登
493	布莱恩·辛格	休·杰克曼|詹姆斯·麦卡沃伊|迈克尔·法斯宾德|詹妮弗·劳伦斯|哈莉·贝瑞|尼古拉斯·霍尔特|埃文·彼得斯|伊恩·麦克莱恩|帕特里克·斯图尔特|艾伦·佩吉|安娜·帕奎因|彼特·丁拉基|肖恩·阿什莫|卢卡斯·提尔|丹尼尔·库德摩尔|波波·斯图尔特|奥玛·希|范冰冰|阿丹·坎托|乔什·赫尔曼
494	林超贤	张涵予|彭于晏|孙淳|陈宝国|冯文娟|刘显达|赵健|吴旭东|吴嘉龙|卢惠光|柏华力·莫高彼斯彻|维他亚·潘斯林加姆|战立国|石占杰|伍麟凯|Zobra|魏蔓|李佳璇|郝文婷|王笑龙|任蕊|Bhubhing Bhangsa-Ard|Achaya Vishwanath Govind|Nitidet Chery Junphli|Keerali Sivakuae|Alyaret Junamnoong|Vattcharachai Sunthomsin|Sarawut Kumsorn|Nongmal Bunchu|Subash A/L Sundaramoorthy|Itthiphon|Samrit Warin|纳卡琳·加汉|钟建龙|张敏嘉|陈沛兴|林美芬|詹姆斯·阿媞邦德|Amigo
495	克里斯·哥伦布	丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|汤姆·费尔顿|理查德·格雷弗斯|费奥纳·肖|托比·琼斯|朱丽·沃特斯|邦妮·怀特|詹森·艾萨克|肯尼思·布拉纳|艾伦·瑞克曼|理查德·哈里斯|玛吉·史密斯|约翰·克立斯|肖恩·比格斯代夫|克里斯·兰金|克里斯蒂安·库尔森
496	高畑勋	辰己努|白石绫乃|志乃原良子|山口朱美|端田宏三
497	邓肯·琼斯	杰克·吉伦哈尔|维拉·法米加|米歇尔·莫纳汉|杰弗里·怀特|拉塞尔·皮特斯|詹姆斯·A·伍兹|迈克尔·阿登|乔·柯布登 |卡斯·安瓦尔
498	是枝裕和	绫濑遥|长泽雅美|夏帆|广濑铃|大竹忍|堤真一|加濑亮|风吹淳|中川雅也|前田旺志郎 |铃木亮平|坂口健太郎|树木希林
499	温子仁	范·迪塞尔|保罗·沃克|杰森·斯坦森|米歇尔·罗德里格兹|乔丹娜·布鲁斯特|泰瑞斯·吉布森|卢达克里斯|道恩·强森|卢卡斯·布莱克|库尔特·拉塞尔|娜塔莉·伊曼纽尔|埃尔莎·帕塔奇|盖尔·加朵|约翰·布罗特顿|卢克·伊万斯|托尼·贾|杰曼·翰苏|诺尔·古格雷米|阿里·扎勒|姜成镐|龙达·鲁西|伊吉·阿德利亚|乔恩·李·布罗迪
500	阿方索·卡隆	丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|加里·奥德曼|朱丽·沃特斯|邦妮·怀特|大卫·休里斯|迈克尔·刚本|艾伦·瑞克曼|玛吉·史密斯|汤姆·费尔顿|艾玛·汤普森|朱莉·克里斯蒂|蒂莫西·斯波
501	乔恩·费儒	小罗伯特·唐尼|格温妮斯·帕特洛|米基·洛克|斯嘉丽·约翰逊|山姆·洛克威尔|唐·钱德尔|塞缪尔·杰克逊|乔恩·费儒|保罗·贝坦尼|克拉克·格雷格|凯特·玛拉|约翰·斯拉特里
502	亚当·艾略特	托妮·科莱特|菲利普·塞默·霍夫曼|巴瑞·哈姆弗莱斯|艾瑞克·巴纳|贝塔尼·维特莫尔|蕾妮·盖耶|伊恩·莫利·梅尔德伦|朱莉·福塞斯|约翰·弗劳思|克里斯托弗·马西|卡罗琳·莎士比亚-艾伦|琳恩·史密斯|Michael Ienna
503	汤姆·霍珀	科林·费尔斯|杰弗里·拉什|海伦娜·伯翰·卡特|盖·皮尔斯|迈克尔·刚本|蒂莫西·斯波|詹妮弗·艾莉|德里克·雅各比|安东尼·安德鲁斯|克莱尔·布鲁姆
504	陈可辛	赵薇|黄渤|佟大为|郝蕾|张译|张雨绮|张国强|朱子墨|李一情|陈莹|余皑磊|黄建新
505	杨德昌	吴念真|李凯莉|金燕玲|张洋洋|萧淑慎|尾形一成|陈希圣|林孟瑾|陈以文|柯宇纶|张育邦|柯素云|唐如韫|徐淑媛|曾心怡|陶传正
506	李惠民	张曼玉|林青霞|梁家辉|甄子丹|熊欣欣|刘洵|任世官|吴启华|袁祥仁|徐锦江|郑希怡|王彤川|王伟顺|蔡浩
507	严定宪|王树忱|徐景达	梁正晖|邱岳峰|毕克|富润生|尚华|于鼎
508	李安	梁朝伟|汤唯|陈冲|王力宏|庹宗华|朱芷莹|高英轩|柯宇纶|阮德锵|钱嘉乐|苏岩|何赛飞|宋茹惠|樊光耀|卢燕|刘洁|余娅|王琳|王侃|竹下明子|阿努潘·凯尔
509	徐克	张曼玉|王祖贤|赵文卓|吴兴国|马精武|田丰|刘洵
510	是枝裕和	阿部宽|夏川结衣|江原由希子|高桥和也|田中祥平|野本萤|林凌雅|寺岛进|加藤治子|树木希林|原田芳雄
511	理查德·林克莱特	伊桑·霍克|朱莉·德尔佩|肖姆斯·戴维-菲茨帕特里克|詹妮弗·普里尔|夏洛特·普里尔|Xenia Kalogeropoulou|沃尔特·拉萨利|亚里安妮·拉贝德|雅尼斯·帕帕多普洛斯|阿锡娜·瑞秋·特桑阿里|帕诺斯·科罗尼斯|Yota Argyropoulou|约翰·斯洛斯
512	莉莉·沃卓斯基|拉娜·沃卓斯基	基努·里维斯|劳伦斯·菲什伯恩|凯瑞-安·莫斯|雨果·维文|贾达·萍克·史密斯|凯特·宾汉|玛丽·爱丽丝|莫妮卡·贝鲁奇|埃茜·戴维斯|克里斯托弗·卡比|罗伯特·马莫内|罗宾·奈文|吉娜薇·欧瑞丽|诺娜·加耶|纳撒尼尔·利斯|哈里·列尼斯|哈罗德·佩里诺|鲁伯特·雷德|凯文·迈克尔·理查德森|大卫·罗伯茨|布鲁斯·斯宾斯|吉娜·托瑞斯|克莱顿·华生|赫尔穆特·巴凯蒂斯|邹兆龙|乔·曼宁|Tanveer K. Atwal|Lachy Hulme|康奈尔·韦斯特|伯纳德·怀特|朗贝尔·维尔森|安东尼·布兰登·黄|安东尼·泽比|克雷格·沃克
513	詹姆斯·沃德·布柯特	艾米丽·芭尔多尼|莫瑞·史特林|尼古拉斯·布兰登|劳伦·斯卡法莉娅|伊丽莎白·格瑞斯|雨果·阿姆斯特朗|亚历克斯·马努吉安|劳伦·马赫
514	巴瑞·莱文森	达斯汀·霍夫曼|汤姆·克鲁斯|瓦莱丽亚·戈利诺|邦尼·亨特
515	乔斯·韦登	小罗伯特·唐尼|克里斯·海姆斯沃斯|马克·鲁弗洛|克里斯·埃文斯|斯嘉丽·约翰逊|杰瑞米·雷纳|詹姆斯·斯派德|塞缪尔·杰克逊|唐·钱德尔|亚伦·泰勒-约翰逊|伊丽莎白·奥尔森|保罗·贝坦尼|寇碧·史莫德斯|安东尼·麦凯|海莉·阿特维尔|伊德里斯·艾尔巴|斯特兰·斯卡斯加德|金秀贤|托马斯·克莱舒曼|安迪·瑟金斯|朱莉·德尔佩|斯坦·李|亨利·古德曼|多米尼克·普罗沃斯特-切克利|艾萨克·安德鲁斯
516	克林特·伊斯特伍德	凯文·科斯特纳|劳拉·邓恩|克林特·伊斯特伍德|T·J·劳瑟|基斯·斯扎拉巴基克
517	细田守	仲里依纱|石田卓也|板仓光隆|垣内彩未|谷村美月|关户优希|桂歌若|安藤绿|立木文彦|山本圭子|反田孝幸|谷川清美|汤屋敦子|松田洋治|中村正|原沙知绘
518	迈克·内威尔	丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|蒂莫西·斯波|邦妮·怀特|罗伯特·帕丁森|汤姆·费尔顿|梁佩诗|迈克尔·刚本|玛吉·史密斯|艾伦·瑞克曼|加里·奥德曼|拉尔夫·费因斯
519	特瑞·乔治	唐·钱德尔|苏菲·奥康内多|杰昆·菲尼克斯|尼克·诺特|哈基姆·凯-卡西姆|托尼·戈罗奇|法纳·莫科纳|大卫·奥哈拉|莫苏西·麦格诺|西莫·莫加瓦扎|卡拉·西摩|罗伯托·西特兰|德斯蒙德·杜布|蕾乐蒂·库马洛
520	史蒂文·斯皮尔伯格	亨利·托马斯|迪·沃伦斯|罗伯特·麦克纳夫顿|德鲁·巴里摩尔|彼德·考约特
521	约翰·卡尼	凯拉·奈特莉|马克·鲁弗洛|亚当·莱文|詹姆斯·柯登|海莉·斯坦菲尔德|凯瑟琳·基纳|茅斯·达夫|罗伯·莫洛|伊恩·布罗茨基|香农·沃尔什|大卫·埃伯利斯|马科·阿桑特|玛丽·凯瑟琳·歌瑞森|詹·雅各布|席洛·格林|詹妮弗·李·杰克逊|特里·刘易斯|吉米·帕伦博|西蒙·德兰尼|丹妮尔·布里瑟布瓦|基恩·鲁弗洛|尼古拉斯·丹尼尔·冈萨雷斯|麦迪·科尔曼|阿雅·卡什|大卫·彭德尔顿|保罗·罗梅罗|安德鲁·塞伦|凯伦·皮特曼|罗恩·沃斯
522	黑泽明	三船敏郎|千秋实|京町子|森雅之|志村乔
523	汤姆·提克威	本·卫肖|艾伦·瑞克曼|蕾切儿·哈伍德|达斯汀·霍夫曼|大卫·卡尔德|比吉特·米尼希迈尔|卡洛斯·格拉马赫|西恩·托马斯|佩里·米尔沃德|山姆·道格拉斯|卡洛琳·赫弗斯|卡罗丽娜·维拉·斯克利亚|莎拉·弗里斯蒂|科琳娜·哈弗奇|杰西卡·施瓦茨|约翰·赫特
524	杰茜·尼尔森	西恩·潘|达科塔·范宁|米歇尔·菲佛|黛安·韦斯特|洛雷塔·迪瓦恩|理查德·希夫|劳拉·邓恩
525	李安	赵文瑄|郎雄|归亚蕾|金素梅|米切尔·利希藤斯坦
526	小津安二郎	笠智众|原节子|杉村春子|东山千荣子|山村聪|香川京子
527	乔·沃茨	汤姆·赫兰德|小罗伯特·唐尼|玛丽莎·托梅|迈克尔·基顿|雅各布·巴特朗|托尼·雷沃罗利|赞达亚|乔恩·费儒|亚伯拉罕·阿塔哈|劳拉·哈里尔|迈克尔·巴尔别里|罗根·马歇尔-格林|马丁·斯塔尔|唐纳德·格洛弗|汉尼拔·布勒斯|迈克尔·曼多|博基姆·伍德拜因|肯尼斯·崔|詹妮弗·康纳利|格温妮斯·帕特洛|克里斯·埃文斯
528	史蒂文·斯皮尔伯格	海利·乔·奥斯蒙|弗兰西丝·奥康纳|山姆·洛巴兹|杰克·托马斯|裘德·洛|威廉·赫特|肯·梁|克拉克·格雷格|凯文·苏斯曼|汤姆·加洛普|尤金·奥斯门特|艾普尔·格雷斯|马特·温斯顿|萨布丽娜·格德维奇|西奥·格林利
529	王晶	周星驰|吴孟达|张敏|徐锦江|钟丽缇|蔡少芬|吴启华|邹兆龙|梁荣忠|黄一飞|苑琼丹|刘洵|黄一山
530	詹姆斯·卡梅隆	阿诺·施瓦辛格|琳达·汉密尔顿|爱德华·福隆|罗伯特·帕特里克|阿尔·伯恩|乔·莫顿|埃帕莎·默克森|卡斯图罗·格雷拉|丹尼·库克塞|詹妮特·戈德斯坦恩|山德·贝克利|莱思莉·汉密尔顿·格伦|彼得·舒鲁姆|Michael Edwards|唐·雷克|吉姆·帕尔默|格温达·迪肯|Don Stanton|Dan Stanton|科林·帕特里克·林奇|妮基·考克斯|Lisa Brinegar|德沃恩·尼克森|Dalton Abbott|阿卜杜勒·萨拉姆·埃尔·拉扎克|迈克·马斯喀特|迪恩·诺里斯|查尔斯·A·坦伯罗|丹尼·皮尔斯|马克·克里斯托弗·劳伦斯|林凡 |Bret A. Arnold|Martin Deluca|乔尔·克莱默|斯科特·肖|史文-欧尔·托尔森|小威廉·威谢尔
531	今敏	岩男润子|松本梨香|辻亲八|大仓正章|秋元羊介|盐屋翼|堀秀行|筱原惠美|江原正士|梁田清之|古泽彻|新山志保|古川惠实子|原亚弥|三木真一郎|山野井仁|田野惠|长嶝高士|陶山章央|细井治|远近孝一|本井英美|保志总一朗|谷山纪章|北野诚|南香织|商店一野
532	道格·里曼	马特·达蒙|弗朗卡·波滕特|克里斯·库珀|克里夫·欧文|朱丽娅·斯蒂尔斯|布莱恩·考克斯|阿德沃尔·阿吉纽依-艾格拜吉|加布里埃尔·曼|沃尔顿·戈金斯|约什·汉密尔顿|奥尔索·马利亚·奎利尼
533	马修·沃恩	詹姆斯·麦卡沃伊|迈克尔·法斯宾德|詹纽瑞·琼斯|詹妮弗·劳伦斯|萝丝·拜恩|尼古拉斯·霍尔特|凯文·贝肯|佐伊·克罗维兹|亚历·冈萨雷斯|杰森·弗莱明|卢卡斯·提尔|摩根·莉莉|艾迪·盖瑟吉|奥利弗·普莱特|雷·怀斯|比尔·米尔纳|卡赖伯·兰德里·琼斯
534	卡迪亚·兰德|费尔南多·梅里尔斯	亚历桑德雷·罗德里格斯|莱安德鲁·菲尔米诺|菲利佩·哈根森|道格拉斯·席尔瓦|乔纳森·哈根森|马修斯·纳克加勒|索·豪黑|艾莉丝·布拉加
535	迈克尔·贝	希亚·拉博夫|泰瑞斯·吉布森|乔什·杜哈明|安东尼·安德森|梅根·福克斯|瑞切尔·泰勒|约翰·特托罗|强·沃特|迈克尔·奥尼尔|凯文·杜恩|朱丽叶·怀特
536	保罗·格林格拉斯	马特·达蒙|弗朗卡·波滕特|布莱恩·考克斯|朱丽娅·斯蒂尔斯|卡尔·厄本|琼·艾伦|加布里埃尔·曼|马尔顿·索克斯|约翰·贝德福德·劳埃德|伊桑·桑德勒|米歇尔·莫纳汉|卡瑞尔·罗登|托马斯·阿拉纳|奥莎娜·阿金什那|汤姆·加洛普
537	阿兰·泰勒	克里斯·海姆斯沃斯|娜塔莉·波特曼|汤姆·希德勒斯顿|安东尼·霍普金斯|克里斯托弗·埃克莱斯顿|杰米·亚历山大|扎克瑞·莱维|雷·史蒂文森|浅野忠信|伊德里斯·艾尔巴|蕾妮·罗素|阿德沃尔·阿吉纽依-艾格拜吉|凯特·戴琳斯|斯特兰·斯卡斯加德|艾丽丝·克里奇|克里夫·罗素|乔纳森·霍华德|克里斯·奥多德|妲露拉·莱莉|奥菲利亚·拉维邦德|本尼西奥·德尔·托罗|斯坦·李
538	大卫·弗兰科尔	安妮·海瑟薇|梅丽尔·斯特里普|艾米莉·布朗特|斯坦利·图齐|西蒙·贝克|艾德里安·格尼尔|吉赛尔·邦辰
539	管虎	冯小刚|许晴|张涵予|刘桦|李易峰|吴亦凡|梁静|白举纲|于和伟|连奕名|尚语贤|鲁诺|管宗祥|尹力|余皑磊|宁浩|江珊|张译|郭京飞|张鲁一|赵毅|梁天|张一山|王俊凯|王源|易烊千玺|巴图
540	李安	乔·阿尔文|加内特·赫德兰|克里斯汀·斯图尔特|范·迪塞尔|李淳|麦肯兹·利|史蒂夫·马丁|克里斯·塔克|本·普拉特|阿图罗·卡斯特罗|亚斯特罗|博·纳普|伊斯梅尔·克鲁斯·科尔多瓦|巴尼·哈里斯|布鲁斯·麦金农|迪尔德丽·罗夫乔|劳拉·兰迪|艾伦·丹尼尔|兰迪·冈萨雷斯|蒂姆·布雷克·尼尔森
541	朴勋政	李政宰|崔岷植|黄政民|宋智孝|朴圣雄|金秉玉
542	黑泽明	三船敏郎|志村乔|稻叶义男|宫口精二|千秋实|加东大介|木村功
543	闫非|彭大魔	沈腾|马丽|尹正|艾伦|王智|田雨|宋阳|常远|李萍|李立群|张一鸣|马小茜|赵震|董良瑜|刘坤|黄才伦|陈昊明|陆林洁|王成思|刘金|刘立东|杨欢|宁幻秋|温森|陶柏|许猛|嫣红|刘叶舟|王硕|马驰|周展翅|周华安|顾佳欣|易波|一戈|姜田丰|郭恩强|常世奎|于健|王琦|赵雪|陶亮|黄杨|陆羊|王军|刘子凡|刘笑竹|卢莹|张广洁|方菲菲|许登雨|朱波|肖扬|魏翔|江夏|吴江|张辰|王野|贾悦明|王翡|简姗姗|申琴子|尹星人|桂百惠|管亚鑫|彭泽言|王思浩|关鹏|桂琛|朱磊|徐贤任|田川|李哲
544	斯坦利·多南|吉恩·凯利	吉恩·凯利|唐纳德·奥康纳|黛比·雷诺斯|简·哈根|米勒德·米切尔|赛德·查里斯|达格拉斯·福雷|丽塔·莫雷诺|道恩·艾达丝|John Albright|Betty Allen|Bette Arlen|David Bair|玛格丽特·伯特|Madge Blake|Gail Bonney|Chet Brandenburg|梅·克拉克|Harry Cody|Chick Collins|Pat Conway|Jeanne Coyne|Fred Datig Jr.|Kay Deslys|John Dodsworth|金·多诺万|Phil Dunham|海伦·艾比罗克|Richard Emory|Tommy Farrell|Ernie Flatt|贝丝·弗劳尔斯|罗伯特·福捷|Dan Foster|Robert Foulk|Eric Freeman|凯瑟琳·弗里曼|兰斯·富勒|杰克·乔治|John George|Inez Gorman|A. Cameron Grant|Beatrice Gray|William Hamel|山姆·哈里斯|Timmy Hawkins|Jean Heremans|斯图尔特·霍姆斯|肯纳G.肯普|迈克·拉里|乔伊·兰辛|William F. Leicester|Sylvia Lewis
545	查理·卓别林	查理·卓别林|弗吉尼亚·切瑞尔|佛罗伦斯·李|亨利·伯格曼|珍·哈露
546	罗伯特·泽米吉斯	汤姆·汉克斯|海伦·亨特|克里斯·诺斯|尼克·西塞
547	克里斯·哥伦布	麦考利·卡尔金|乔·佩西|丹尼尔·斯特恩|约翰·赫德|罗伯茨·布洛瑟姆|凯瑟琳·欧哈拉|安吉拉·戈塔尔斯|戴文·雷特瑞|杰瑞·巴曼|希拉里·沃尔夫|约翰·坎迪|拉里·哈金|迈克尔·C·莫罗纳|克里斯汀·敏特尔|戴阿娜·坎佩露|杰迪代亚·科恩|基南·卡尔金|森塔·摩西|泰利·斯内尔|马特·多赫蒂|拉尔夫·富迪|迈克尔·吉多|雷·托勒|比莉·伯德|比尔·厄尔文|格里·贝克尔|克拉克·德弗洛|丹尼·沃霍尔|霍普·戴维斯|詹姆斯·雷恩|肯·哈德森·坎贝尔|吉姆·奥特莱比|莱昂纳尔·巴里摩尔|奎因.卡尔金|拉加·高斯内尔|詹姆斯·M·赫夫曼|宝拉·纽瑟姆|尤里·鲁特曼|卢西亚诺·萨贝
548	斯坦利·库布里克	凯尔·杜拉|加里·洛克伍德|威廉姆·西尔维斯特|丹尼尔·里希特|雷纳德·洛塞特|罗伯特·比提|肖恩·沙利文|艾德·毕肖普|格伦·贝克|艾伦·吉福德|安·吉利斯
549	戈尔·维宾斯基	约翰尼·德普|奥兰多·布鲁姆|凯拉·奈特莉|杰克·达文波特|比尔·奈伊|乔纳森·普雷斯
550	安德鲁·尼科尔	尼古拉斯·凯奇|布丽姬·穆娜|杰瑞德·莱托|伊安·霍姆|伊桑·霍克|叶夫盖尼·拉扎列夫|伊默恩·沃克|塔尼特·菲尼克斯
551	热拉尔·乌里	路易·德·菲奈斯|布尔维尔|克劳迪奥·布鲁克|安德丽·帕里西|科莱特·布罗塞|迈克·马歇尔|玛丽·马凯|皮埃尔·贝尔坦|本诺·施特岑巴赫|玛丽·杜布瓦|特里-托马斯|西戈德·拉普|赖因哈德·科尔德霍夫|赫尔穆特·施奈德|保罗·普雷博伊斯特|汉斯·迈尔|居伊·格罗索|米歇尔·莫多|彼得·雅各布|吕迪·勒努瓦|诺埃尔·达扎尔|皮埃尔·鲁塞尔|皮埃尔·巴斯蒂安|雅克·萨布隆|玛格·阿夫里尔|雅克·博杜因|加布里埃尔·戈班|保罗·梅塞|亨利·热内斯
552	史蒂芬·戴德利	凯特·温丝莱特|大卫·克劳斯|拉尔夫·费因斯|詹妮特·海因|苏珊娜·洛塔尔|Alissa Wilms|弗罗里安·巴西奥罗麦|弗里德里克·贝希特|马蒂亚斯·哈比希|Frieder Venus|Marie-Anne Fliegel|Hendrik Arnst|Rainer Sellien|托尔斯滕·米凯利斯|Moritz Grove
553	徐昂	何冰|韩童生|钱波|赵龙豪|米铁增|高冬平|张永强|李光复|王刚|班赞|刘一辉|雷佳
554	儿玉兼嗣	高山南|山崎和佳奈|神谷明|山口胜平|林原惠美|岩居由希子|高木涉|大谷育江|绪方惠美|高乃丽|爱河里花子|斋贺光希|田中秀幸|岛本须美|绪方贤一|茶风林|井上和彦|松井菜樱子|平田广明|藤本让|依田英助|堀部隆一|千叶一伸|小林清志|速水奖|速水圭|宝龟克寿|中岛聪彦|长嶝高士|细井治|增谷康纪|百百麻子|村井每早|莲池龙三|津嘉山正种|折笠爱
555	莉莉·沃卓斯基|拉娜·沃卓斯基	基努·里维斯|凯瑞-安·莫斯|劳伦斯·菲什伯恩|雨果·维文|莫妮卡·贝鲁奇|贾达·萍克·史密斯|格洛丽亚·福斯特|邹兆龙|朗贝尔·维尔森
556	丹尼·博伊尔	伊万·麦克格雷格|艾文·布莱纳|约翰尼·李·米勒|凯文·麦克基德|罗伯特·卡莱尔|凯莉·麦克唐纳|彼得·穆兰|詹姆斯·卡沙莫|艾琳·尼古拉斯|苏珊·维德勒|波林·林奇|雪莉·亨德森|斯图尔特·麦克奎里|埃文·威尔什|戴尔·温顿|基思·艾伦|凯文·艾伦|Fiona Bell|休罗斯|芬利·威尔士|汤姆·德尔玛|约翰·霍奇|安德鲁·麦克唐纳|Stuart McGugan
557	陈思诚	王宝强|刘昊然|佟丽娅|陈赫|肖央|小沈阳|潘粤明|马浴柯|张子枫|赵英俊|桑平|金士杰|大鹏|张国强|李叶青|陈祉希
558	吴宇森	约翰·特拉沃尔塔|尼古拉斯·凯奇|琼·艾伦|亚历桑德罗·尼沃拉|吉娜·格申|多米尼克·斯万|尼克·卡萨维茨|哈威·普雷斯内尔|科鲁姆·费奥瑞|约翰·卡洛·林奇|希·庞德|罗伯特·维斯多姆|赵牡丹|詹姆斯·丹顿|马特·罗斯|克里斯·鲍尔|迈尔斯·杰弗里|大卫·麦克库利|托马斯·简|汤米·弗拉纳根|达纳·史密斯|罗密·温莎|保罗•希普|柯克·鲍兹|劳伦·辛克莱尔|本·里德|丽莎·博伊尔|琳达·霍夫曼|丹尼·马斯特森|迈克尔·罗查|麦克·韦柏|梅根·保罗|诺姆·卡普顿
559	雷德利·斯科特	乔什·哈奈特|伊万·麦克格雷格|汤姆·塞兹摩尔|金·寇兹|艾文·布莱纳|艾瑞克·巴纳|休·丹西|威廉·菲德内尔|奥兰多·布鲁姆|汤姆·哈迪|詹森·艾萨克
560	宁浩	徐峥|黄渤|余男|多布杰|王双宝|巴多|杨新鸣|郭虹|陶虹|黄精一|赵虎|王辉
561	蒂姆·波顿	约翰尼·德普|弗莱迪·海默|海伦娜·伯翰·卡特|克里斯托弗·李|诺亚·泰勒|大卫·凯利|米西·派勒|詹姆斯·福克斯|安娜索菲亚·罗伯|迪普·罗伊|亚当·戈德利|弗兰西斯卡·托格内尔|茱莉亚·温特|乔丹·弗雷|菲利普·韦格拉茨
562	克里斯托弗·诺兰	克里斯蒂安·贝尔|迈克尔·凯恩|连姆·尼森|凯蒂·霍尔姆斯|加里·奥德曼|基里安·墨菲|汤姆·威尔金森|鲁特格尔·哈尔|渡边谦|小马克·布恩|莱纳斯·罗彻|摩根·弗里曼|拉里·霍尔登|杰拉德·墨菲|柯林·麦克法兰|莎拉·斯图尔特|加斯·刘易斯|理查德·布雷克|拉德·舍博德兹加|艾玛·洛克哈特|克里斯蒂尼·亚当斯|凯瑟琳·波特|约翰·诺兰|杰克·格里森
563	理查德·沙因克曼	大卫·李·史密斯|托尼·托德|约翰·比灵斯列|安妮卡·彼得森|阿丽西丝·索普|威廉姆·卡特|理查德·里尔|艾伦·克劳福德|史蒂文·利特尔|罗比·布赖恩
564	郭在容	车太贤|全智贤|金仁文|金太贤|李武英|任豪|郭在容|韩振熙|金一宇|徐东元|宋玉淑|杨金石
565	张艺谋	克里斯蒂安·贝尔|倪妮|张歆怡|黄天元|韩熙庭|张逗逗|佟大为|曹可凡|渡部笃郎|黄海波|窦骁|聂远|高虎|秦昊|李玥敏|白雪|袁杨纯子|孙佳|朱良奇|小林成男|山中崇|保罗·施耐德|李纯|顾璇|周梦乔|周羽|邓莉|苏小妹|钱柳吟|叶清源|戴瑶君|沈俊然|李楚楚|金子欣|李瑞琦|谷艺璇|许佳丽|张照怡|王靖雯|谭逸敏|赵伊聪|来喜|奇道|王超北|王羽铮|李飞|王聪|项斌|郭晓明|涩谷天马|梶冈润一
566	本·斯蒂勒	本·斯蒂勒|克里斯汀·韦格|亚当·斯科特|西恩·潘|凯瑟琳·哈恩|泰伦斯·伯尼·海恩斯 |保罗·菲兹杰拉德|乔恩·戴利|乔伊·斯洛特尼克|格蕾丝·雷克斯|阿莱克斯·阿方格|阿曼达·诺顿|阿德里安·马丁斯|雪莉·麦克雷恩|艾米·斯蒂勒|斯图尔特·康菲尔德|奥拉维尔·达里·奥拉夫松|索哈德吕尔·西格罗森|贡纳·黑尔加松|凯·伦诺克斯|柯南·奥布莱恩|安迪·里克特|安东尼·德西奥|帕顿·奥斯瓦尔特|理查德·德多梅尼科|马特·莱文|格雷格·西佩斯|马米·科西科|马修·古利|罗丝玛丽·霍华德|伊兰·克里斯费尔德|安娜·库奇马
567	彼得·杰克逊	马丁·弗瑞曼|伊恩·麦克莱恩|理查德·阿米蒂奇|伊万杰琳·莉莉|李·佩斯|卢克·伊万斯|本尼迪克特·康伯巴奇|肯·斯托特|詹姆斯·内斯比特|比利·康诺利|凯特·布兰切特|伊安·霍姆|克里斯托弗·李|雨果·维文|奥兰多·布鲁姆|马努·贝内特|艾丹·特纳|迪恩·奥戈曼|格拉汉姆·麦克泰维什|斯蒂芬·弗雷|米卡埃尔·佩斯布兰特
568	皮埃尔·柯芬|克里斯·雷纳德	史蒂夫·卡瑞尔|克里斯汀·韦格|本杰明·布拉特|米兰达·卡斯格拉夫|拉塞尔·布兰德|郑肯|史蒂夫·库根|艾尔西·费舍尔|达纳·盖尔|莫伊塞斯·阿里亚斯|纳西姆·帕杜雷德|克里斯汀·沙尔|皮埃尔·柯芬|克里斯·雷纳德|尼科莱·斯托伊洛夫|瓦妮莎·贝尔|艾娃·阿卡雷斯|罗里·艾伦|杰克·安杰尔|伊娃·贝拉|约翰·齐甘|黛比·戴瑞巴里|杰斯·哈梅尔|丹尼·曼恩|莫娜·马歇尔|米凯·麦高万|Alec Medlock|拉瑞恩·纽曼|扬·拉布森|安德烈·鲁滨孙|吉姆·瓦德|艾普尔·温切尔|Bailey Gambertoglio|雪莉·琳恩
569	曾国祥	周冬雨|马思纯|李程彬|李萍|蔡纲|蒙亭宜|沙全泽|姚欣言|李昊芳|蒋亭轩
570	爱德华·兹威克	布拉德·皮特|安东尼·霍普金斯|艾丹·奎因|朱莉娅·奥蒙德|亨利·托马斯|卡琳娜·隆巴德|坦图·卡丁诺|高登·图托西斯|克里斯蒂娜·皮克勒斯|约翰·诺瓦克|肯尼斯·威尔什|尼格尔·本内特|基根·麦金托什|埃里克·约翰逊|兰德尔·斯莱文|大卫·卡耶|查尔斯·安德烈|肯·科齐格|温妮·孔|巴特熊|格雷格·福西特|加里·A·赫克|马修·罗伯特·凯利
571	李力持|周星驰	周星驰|袁咏仪|罗家英|陈宝莲|郑祖|黄锦江|李力持|于荣光|李健仁|古明华|黄一飞|梁思浩|梁小熊|曾守明|邓兆尊|梁克逊|黄老邪|叶进
572	郭在容	孙艺珍|曹承佑|赵寅成|李己雨|金秉玉|徐英姬
573	戈尔·维宾斯基	约翰尼·德普|杰弗里·拉什|奥兰多·布鲁姆|凯拉·奈特莉|周润发|比尔·奈伊
